tick,lap,progress,speed,to_middle,moving_angle,steering,throttle,brake,collided,elapsed_ms
815,1,49.6,59.5,-3.770,-21.4,0.207,1.000,0.000,false,100254
816,1,49.6,61.2,-4.420,-19.9,0.221,1.000,0.000,false,100365
817,1,49.6,62.8,-5.020,-18.1,0.233,1.000,0.000,false,100477
818,1,49.6,64.4,-5.570,-16.1,0.242,1.000,0.000,false,100585
819,1,49.6,65.9,-6.060,-14.0,0.248,1.000,0.000,false,100697
820,1,50.0,67.5,-6.450,-10.4,0.244,1.000,0.000,false,100815
821,1,50.0,69.0,-6.750,-8.1,0.244,1.000,0.000,false,100921
822,1,50.0,-15.9,-6.400,45.3,-0.005,0.100,0.600,true,101033
823,1,50.0,-14.3,-6.010,127.3,-0.382,0.100,0.600,false,101142
824,1,50.0,-10.4,-5.690,129.7,-0.403,0.100,0.600,false,101252
825,1,50.0,-6.2,-5.500,135.6,-0.435,0.100,0.600,false,101363
826,1,50.0,-2.0,-5.400,136.6,-0.443,0.100,0.600,false,101470
827,1,50.0,-0.0,-5.390,135.8,-0.440,0.100,0.600,false,101581
828,1,50.0,-0.0,-5.390,17.4,0.086,0.100,0.600,false,101689
829,1,50.0,0.0,-5.390,-24.9,0.274,0.100,0.600,false,101800
830,1,50.0,-0.0,-5.390,-34.6,0.318,0.100,0.600,false,101910
831,1,50.0,-0.0,-5.390,-51.1,0.391,0.100,0.600,false,102026
832,1,50.0,-0.0,-5.390,-69.8,0.474,0.100,0.600,false,102130
833,1,50.0,-0.0,-5.390,-66.9,0.461,0.100,0.600,false,102238
834,1,50.0,0.0,-5.390,-56.0,0.413,0.100,0.600,false,102349
835,1,50.0,0.0,-5.390,-66.6,0.460,0.100,0.600,false,102462
836,1,50.0,0.0,-5.390,-68.2,0.467,0.100,0.600,false,102572
837,1,50.0,0.0,-5.390,-44.7,0.362,0.100,0.600,false,102680
838,1,50.0,0.0,-5.390,-67.0,0.462,0.100,0.600,false,102788
839,1,50.0,0.0,-5.390,-67.3,0.463,0.100,0.600,false,102905
840,1,50.0,-0.0,-5.390,-67.5,0.464,0.100,0.600,false,103010
841,1,50.0,0.0,-5.390,-67.7,0.465,0.100,0.600,false,103122
842,1,50.0,0.0,-5.390,-67.7,0.465,1.000,0.000,false,103237
843,1,50.0,1.0,-5.390,-18.1,0.244,1.000,0.000,false,103342
844,1,50.0,2.8,-5.410,-25.8,0.279,1.000,0.000,false,103454
845,1,50.0,4.3,-5.460,-26.4,0.283,1.000,0.000,false,103561
846,1,50.0,6.2,-5.530,-25.9,0.283,1.000,0.000,false,103674
847,1,50.0,7.9,-5.620,-25.4,0.284,1.000,0.000,false,103785
848,1,50.0,9.7,-5.730,-24.5,0.284,1.000,0.000,false,103897
849,1,50.0,11.5,-5.860,-23.5,0.284,1.000,0.000,false,104011
850,1,50.0,13.3,-6.010,-22.4,0.283,1.000,0.000,false,104124
851,1,50.0,-1.6,-5.990,15.3,0.115,0.100,0.600,true,104228
852,1,50.0,0.0,-5.980,154.3,-0.503,0.100,0.600,false,104337
853,1,50.0,0.0,-5.980,-27.5,0.305,0.100,0.600,false,104447
854,1,50.0,0.0,-5.980,-29.4,0.314,0.100,0.600,false,104558
855,1,50.0,0.0,-5.980,-24.8,0.293,0.100,0.600,false,104671
856,1,50.0,0.0,-5.980,-24.4,0.291,0.100,0.600,false,104784
857,1,50.0,0.0,-5.980,-26.3,0.300,0.100,0.600,false,104891
858,1,50.0,0.0,-5.980,-30.7,0.319,0.100,0.600,false,105001
859,1,50.0,0.0,-5.980,-20.3,0.273,0.100,0.600,false,105108
860,1,50.0,0.0,-5.980,-44.7,0.382,0.100,0.600,false,105215
861,1,50.0,0.0,-5.980,-18.2,0.264,0.100,0.600,false,105326
862,1,50.0,0.0,-5.980,-26.8,0.302,0.100,0.600,false,105439
863,1,50.0,0.0,-5.980,-13.8,0.244,0.100,0.600,false,105550
864,1,50.0,0.0,-5.980,-26.3,0.300,0.100,0.600,false,105659
865,1,50.0,0.0,-5.980,-27.3,0.304,0.100,0.600,false,105769
866,1,50.0,0.0,-5.980,-27.3,0.304,0.100,0.600,false,105882
867,1,50.0,0.0,-5.980,-27.3,0.304,0.100,0.600,false,105995
868,1,50.0,0.0,-5.980,-13.8,0.244,0.100,0.600,false,106101
869,1,50.0,0.0,-5.980,-26.8,0.302,0.100,0.600,false,106210
870,1,50.0,0.0,-5.980,-26.8,0.302,0.100,0.600,false,106317
871,1,50.0,-0.0,-5.980,-26.8,0.302,1.000,0.000,false,106430
872,1,50.0,1.0,-5.990,-17.4,0.261,1.000,0.000,false,106543
873,1,50.0,1.8,-6.000,-20.4,0.274,0.100,0.600,true,106654
874,1,50.0,0.0,-6.010,-3.4,0.199,0.100,0.600,true,106767
875,1,50.0,0.0,-6.000,52.5,-0.050,0.100,0.600,true,106876
876,1,50.0,0.0,-6.000,44.0,-0.012,0.100,0.600,true,106987
877,1,50.0,-0.0,-6.000,143.4,-0.454,0.100,0.600,true,107099
878,1,50.0,-0.0,-6.000,173.1,-0.586,0.100,0.600,true,107207
879,1,50.0,-0.0,-6.000,-169.0,0.935,0.100,0.600,true,107318
880,1,50.0,-0.0,-6.000,-166.3,0.923,0.100,0.600,true,107432
881,1,50.0,-0.0,-6.000,179.6,-0.615,0.100,0.600,true,107536
882,1,50.0,-0.0,-6.000,-177.7,0.973,0.100,0.600,true,107647
883,1,50.0,-0.0,-6.000,-155.2,0.873,0.100,0.600,true,107754
884,1,50.0,-0.0,-6.000,-150.9,0.854,0.100,0.600,true,107866
885,1,50.0,-0.0,-6.000,-154.7,0.871,0.100,0.600,true,107973
886,1,50.0,-0.0,-6.000,-154.1,0.868,0.100,0.600,true,108082
887,1,50.0,-0.0,-6.000,-149.5,0.848,0.100,0.600,true,108192
888,1,50.0,-0.0,-6.000,-149.0,0.846,0.100,0.600,true,108303
889,1,50.0,-0.0,-6.000,-154.2,0.869,0.100,0.600,true,108417
890,1,50.0,-0.0,-6.000,-151.1,0.855,0.100,0.600,true,108527
891,1,50.0,-0.0,-6.000,-149.8,0.849,0.100,0.600,true,108641
892,1,50.0,-0.0,-6.000,-147.2,0.838,0.100,0.600,true,108754
893,1,50.0,-0.0,-6.000,-161.3,0.900,0.100,0.600,true,108867
894,1,50.0,-0.0,-6.000,-153.2,0.864,0.100,0.600,true,108973
895,1,50.0,-0.0,-6.000,-153.2,0.864,0.100,0.600,true,109080
896,1,50.0,0.0,-6.000,-162.4,0.905,0.100,0.600,true,109189
897,1,50.0,0.0,-6.000,-111.5,0.679,0.100,0.600,true,109302
898,1,50.0,-0.0,-6.000,-129.8,0.760,0.100,0.600,true,109416
899,1,50.0,-0.0,-6.000,-142.9,0.819,0.100,0.600,true,109520
900,1,50.0,0.0,-6.000,-116.3,0.700,0.100,0.600,true,109632
901,1,50.0,0.0,-6.000,-123.4,0.732,0.100,0.600,true,109744
902,1,50.0,0.0,-6.000,-116.3,0.700,0.100,0.600,true,109856
903,1,50.0,0.0,-6.000,-128.4,0.754,0.100,0.600,false,109968
904,1,50.0,0.0,-6.000,-139.9,0.805,0.100,0.600,false,110073
905,1,50.0,-0.0,-6.000,-109.7,0.671,0.100,0.600,false,110758
906,1,50.0,0.0,-6.000,-138.5,0.799,0.100,0.600,false,110984
907,1,50.0,0.0,-6.000,-138.5,0.799,0.100,0.600,false,111090
908,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,111196
909,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,111315
910,1,50.0,0.0,-6.000,-138.5,0.799,0.100,0.600,false,111417
911,1,50.0,0.0,-6.000,-138.5,0.799,0.100,0.600,false,111524
912,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,111633
913,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,111746
914,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,111859
915,1,50.0,0.0,-6.000,-138.5,0.799,0.100,0.600,false,111974
916,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,112087
917,1,50.0,0.0,-6.000,-138.5,0.799,0.100,0.600,false,112192
918,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,112300
919,1,50.0,0.0,-6.000,-138.5,0.799,0.100,0.600,false,112411
920,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,112523
921,1,50.0,-0.0,-6.000,-138.5,0.799,0.100,0.600,false,112636
922,1,50.0,0.0,-6.000,-138.5,0.799,1.000,0.000,false,112748
923,1,50.0,0.0,-6.000,37.8,0.016,0.100,0.600,true,112851
924,1,50.0,0.0,-6.000,47.1,-0.026,0.100,0.600,true,112961
925,1,50.0,0.0,-6.000,50.9,-0.043,0.100,0.600,true,113071
926,1,50.0,-0.0,-6.000,163.2,-0.542,0.100,0.600,true,113183
927,1,50.0,0.0,-6.000,175.4,-0.596,0.100,0.600,true,113296
928,1,50.0,-0.0,-6.000,-167.4,0.928,0.100,0.600,true,113407
929,1,50.0,-0.0,-6.000,-164.1,0.913,0.100,0.600,true,113517
930,1,50.0,-0.0,-6.000,-179.2,0.980,0.100,0.600,true,113627
931,1,50.0,-0.0,-6.000,-172.0,0.948,0.100,0.600,true,113738
932,1,50.0,-0.0,-6.000,-171.8,0.947,0.100,0.600,true,113848
933,1,50.0,-0.0,-6.000,-153.5,0.866,0.100,0.600,true,113958
934,1,50.0,-0.0,-6.000,-157.7,0.884,0.100,0.600,true,114065
935,1,50.0,-0.0,-6.000,-153.2,0.864,0.100,0.600,true,114175
936,1,50.0,-0.0,-6.000,-152.5,0.861,0.100,0.600,true,114288
937,1,50.0,-0.0,-6.000,-152.4,0.861,0.100,0.600,true,114396
938,1,50.0,-0.0,-6.000,-146.0,0.832,0.100,0.600,true,114508
939,1,50.0,-0.0,-6.000,-157.1,0.882,0.100,0.600,true,114620
940,1,50.0,-0.0,-6.000,-150.4,0.852,0.100,0.600,true,114733
941,1,50.0,-0.0,-6.000,-137.2,0.793,0.100,0.600,true,114837
942,1,50.0,0.0,-6.000,123.4,-0.365,0.100,0.600,true,114968
943,1,50.0,0.0,-6.000,-72.6,0.506,0.100,0.600,false,115058
944,1,50.0,0.0,-6.000,-101.6,0.635,0.100,0.600,false,115174
945,1,50.0,0.0,-6.000,-102.0,0.637,0.100,0.600,false,115284
946,1,50.0,0.0,-6.000,-106.1,0.655,0.100,0.600,false,115389
947,1,50.0,0.0,-6.000,-102.1,0.637,0.100,0.600,false,115500
948,1,50.0,0.0,-6.000,-101.4,0.634,0.100,0.600,false,115615
949,1,50.0,0.0,-6.000,-116.3,0.700,0.100,0.600,false,115725
950,1,50.0,-0.0,-6.000,-101.9,0.636,0.100,0.600,false,115838
951,1,50.0,0.0,-6.000,-101.8,0.636,0.100,0.600,false,115952
952,1,50.0,0.0,-6.000,-101.7,0.636,0.100,0.600,false,116061
953,1,50.0,0.0,-6.000,-101.6,0.635,0.100,0.600,false,116172
954,1,50.0,0.0,-6.000,-101.6,0.635,0.100,0.600,false,116282
955,1,50.0,0.0,-6.000,-101.6,0.635,0.100,0.600,false,116390
956,1,50.0,-0.0,-6.000,-101.6,0.635,0.100,0.600,false,116504
957,1,50.0,0.0,-6.000,-101.6,0.635,0.100,0.600,false,116616
958,1,50.0,-0.0,-6.000,-101.6,0.635,0.100,0.600,false,116727
959,1,50.0,-0.0,-6.000,-101.6,0.635,0.100,0.600,false,116841
960,1,50.0,-0.0,-6.000,-101.6,0.635,0.100,0.600,false,116947
961,1,50.0,-0.0,-6.000,-101.6,0.635,0.100,0.600,false,117058
962,1,50.0,-0.0,-6.000,-101.6,0.635,1.000,0.000,false,117168
963,1,50.0,0.0,-6.000,34.9,0.028,0.100,0.600,true,117277
964,1,50.0,0.0,-6.000,42.8,-0.007,0.100,0.600,true,117390
965,1,50.0,-0.0,-6.000,54.0,-0.056,0.100,0.600,true,117495
966,1,50.0,-0.0,-6.000,168.2,-0.564,0.100,0.600,true,117607
967,1,50.0,0.0,-6.000,161.3,-0.533,0.100,0.600,true,117715
968,1,50.0,-0.0,-6.000,-177.1,0.971,0.100,0.600,true,117826
969,1,50.0,-0.0,-6.000,-179.4,0.981,0.100,0.600,true,117939
970,1,50.0,-0.0,-6.000,170.9,-0.576,0.100,0.600,true,118049
971,1,50.0,-0.0,-6.000,175.9,-0.598,0.100,0.600,true,118164
972,1,50.0,-0.0,-6.000,-166.3,0.923,0.100,0.600,true,118270
973,1,50.0,-0.0,-6.000,-155.2,0.873,0.100,0.600,true,118380
974,1,50.0,-0.0,-6.000,-150.0,0.850,0.100,0.600,true,118491
975,1,50.0,-0.0,-6.000,-151.4,0.856,0.100,0.600,true,118599
976,1,50.0,-0.0,-6.000,-155.9,0.876,0.100,0.600,true,118713
977,1,50.0,-0.0,-6.000,-149.5,0.848,0.100,0.600,true,118824
978,1,50.0,-0.0,-6.000,-146.5,0.835,0.100,0.600,true,118938
979,1,50.0,-0.0,-6.000,-153.2,0.864,0.100,0.600,true,119051
980,1,50.0,-0.0,-6.000,-168.4,0.932,0.100,0.600,true,119164
981,1,50.0,-0.0,-6.000,-142.9,0.819,0.100,0.600,true,119268
982,1,50.0,-0.0,-6.000,-150.4,0.852,0.100,0.600,true,119376
983,1,50.0,-0.0,-6.000,-154.7,0.871,0.100,0.600,true,119487
984,1,50.0,-0.0,-6.000,-146.0,0.832,0.100,0.600,true,119599
985,1,50.0,-0.0,-6.000,-179.7,0.982,0.100,0.600,true,119706
986,1,50.0,-0.0,-6.000,-179.7,0.982,0.100,0.600,true,119817
987,1,50.0,0.0,-6.000,-106.8,0.658,0.100,0.600,true,119929
988,1,50.0,0.0,-6.000,-125.0,0.739,0.100,0.600,false,120036
989,1,50.0,0.0,-6.000,-103.8,0.645,0.100,0.600,false,120148
990,1,50.0,0.0,-6.000,-138.6,0.800,0.100,0.600,false,120262
991,1,50.0,0.0,-6.000,-138.7,0.800,0.100,0.600,false,120366
992,1,50.0,0.0,-6.000,-138.1,0.797,0.100,0.600,false,120480
993,1,50.0,0.0,-6.000,-137.2,0.793,0.100,0.600,false,120587
994,1,50.0,0.0,-6.000,-137.2,0.793,0.100,0.600,false,120698
995,1,50.0,0.0,-6.000,-165.7,0.920,0.100,0.600,false,120812
996,1,50.0,0.0,-6.000,-138.0,0.797,0.100,0.600,false,120924
997,1,50.0,0.0,-6.000,-138.0,0.797,0.100,0.600,false,121037
998,1,50.0,0.0,-6.000,-138.0,0.797,0.100,0.600,false,121150
999,1,50.0,0.0,-6.000,-138.0,0.797,0.100,0.600,false,121262
1000,1,50.0,0.0,-6.000,-138.0,0.797,0.100,0.600,false,121371
1001,1,50.0,0.0,-6.000,-138.0,0.797,0.100,0.600,false,121482
1002,1,50.0,0.0,-6.000,-138.0,0.797,0.100,0.600,false,121594
1003,1,50.0,-0.0,-6.000,-138.0,0.797,0.100,0.600,false,121703
1004,1,50.0,-0.0,-6.000,-137.7,0.796,0.100,0.600,false,121811
1005,1,50.0,0.0,-6.000,-137.7,0.796,0.100,0.600,false,121921
1006,1,50.0,-0.0,-6.000,-137.7,0.796,0.100,0.600,false,122036
1007,1,50.0,-0.0,-6.000,-137.7,0.796,1.000,0.000,false,122149
1008,1,50.0,0.0,-6.000,37.6,0.016,0.100,0.600,true,122259
1009,1,50.0,0.0,-6.000,47.3,-0.027,0.100,0.600,true,122375
1010,1,50.0,-0.0,-6.000,50.1,-0.039,0.100,0.600,true,122479
1011,1,50.0,-0.0,-6.000,168.3,-0.564,0.100,0.600,true,122588
1012,1,50.0,0.0,-6.000,171.9,-0.580,0.100,0.600,true,122699
1013,1,50.0,-0.0,-6.000,-167.9,0.930,0.100,0.600,true,122811
1014,1,50.0,-0.0,-6.000,-165.3,0.918,0.100,0.600,true,122924
1015,1,50.0,-0.0,-6.000,179.4,-0.614,0.100,0.600,true,123037
1016,1,50.0,-0.0,-6.000,-176.7,0.969,0.100,0.600,true,123147
1017,1,50.0,-0.0,-6.000,-177.0,0.970,0.100,0.600,true,123253
1018,1,50.0,-0.0,-6.000,-154.7,0.871,0.100,0.600,true,123362
1019,1,50.0,-0.0,-6.000,-153.2,0.864,0.100,0.600,true,123472
1020,1,50.0,0.0,-6.000,-164.0,0.912,0.100,0.600,true,123587
1021,1,50.0,-0.0,-6.000,-159.2,0.891,0.100,0.600,true,123697
1022,1,50.0,-0.0,-6.000,-152.4,0.861,0.100,0.600,true,123806
1023,1,50.0,-0.0,-6.000,-146.9,0.836,0.100,0.600,true,123918
1024,1,50.0,0.0,-6.000,-160.1,0.895,0.100,0.600,true,124027
1025,1,50.0,-0.0,-6.000,-137.6,0.795,0.100,0.600,true,124137
1026,1,50.0,-0.0,-6.000,-141.7,0.813,0.100,0.600,true,124249
1027,1,50.0,-0.0,-6.000,-134.7,0.782,0.100,0.600,true,124362
1028,1,50.0,-0.0,-6.000,-134.7,0.782,0.100,0.600,true,124471
1029,1,50.0,-0.0,-6.000,-146.0,0.832,0.100,0.600,true,124582
1030,1,50.0,0.0,-6.000,-113.7,0.689,0.100,0.600,true,124688
1031,1,50.0,0.0,-6.000,-126.6,0.746,0.100,0.600,true,124796
1032,1,50.0,0.0,-6.000,-133.8,0.778,0.100,0.600,true,124977
1033,1,50.0,0.0,-6.000,-134.7,0.782,0.100,0.600,true,125082
1034,1,50.0,-0.0,-6.000,104.8,-0.282,0.100,0.600,true,126106
1035,1,50.0,0.0,-6.000,170.0,-0.572,0.100,0.600,false,126203
1036,1,50.0,-0.0,-6.000,-95.2,0.607,0.100,0.600,false,126310
1037,1,50.0,0.0,-6.000,-96.3,0.612,0.100,0.600,false,126485
1038,1,50.0,0.0,-6.000,-165.7,0.920,0.100,0.600,false,126535
1039,1,50.0,-0.0,-6.000,-163.4,0.910,0.100,0.600,false,126656
1040,1,50.0,-0.0,-6.000,-161.7,0.902,0.100,0.600,false,126817
1041,1,50.0,-0.0,-6.000,-160.6,0.897,0.100,0.600,false,126868
1042,1,50.0,-0.0,-6.000,-160.3,0.896,0.100,0.600,false,127035
1043,1,50.0,0.0,-6.000,-160.3,0.896,0.100,0.600,false,127096
1044,1,50.0,-0.0,-6.000,-159.7,0.893,0.100,0.600,false,127209
1045,1,50.0,0.0,-6.000,-159.7,0.893,0.100,0.600,false,127312
1046,1,50.0,-0.0,-6.000,-159.7,0.893,0.100,0.600,false,127423
1047,1,50.0,0.0,-6.000,-159.5,0.892,0.100,0.600,false,127539
1048,1,50.0,0.0,-6.000,-159.5,0.892,0.100,0.600,false,127651
1049,1,50.0,0.0,-6.000,-159.5,0.892,0.100,0.600,false,127767
1050,1,50.0,-0.0,-6.000,-159.5,0.892,0.100,0.600,false,127867
1051,1,50.0,0.0,-6.000,-159.5,0.892,0.100,0.600,false,128027
1052,1,50.0,0.0,-6.000,-159.5,0.892,0.100,0.600,false,128381
1053,1,50.0,-0.0,-6.000,-159.5,0.892,0.100,0.600,false,128523
1054,1,50.0,0.0,-6.000,-159.5,0.892,1.000,0.000,false,128822
1055,1,50.0,0.0,-5.990,44.6,-0.015,0.100,0.600,true,129209
1056,1,50.0,0.0,-5.990,54.3,-0.058,0.100,0.600,true,129317
1057,1,50.0,0.0,-5.990,55.7,-0.064,0.100,0.600,true,129389
1058,1,50.0,0.0,-5.990,-130.8,0.765,0.100,0.600,true,129500
1059,1,50.0,-0.0,-5.990,20.3,0.093,0.100,0.600,true,129616
1060,1,50.0,0.0,-5.990,52.4,-0.050,0.100,0.600,true,129723
1061,1,50.0,0.0,-5.990,151.1,-0.488,0.100,0.600,true,129828
1062,1,50.0,0.0,-5.990,-161.3,0.900,0.100,0.600,true,130344
1063,1,50.0,-0.0,-5.990,-168.8,0.933,0.100,0.600,true,131174
1064,1,50.0,-0.0,-5.990,-139.9,0.805,0.100,0.600,true,131241
1065,1,50.0,-0.0,-5.990,-164.7,0.915,0.100,0.600,true,131354
1066,1,50.0,0.0,-5.990,-111.8,0.680,0.100,0.600,true,131471
1067,1,50.0,0.0,-5.990,-111.3,0.678,0.100,0.600,false,131573
1068,1,50.0,0.0,-5.990,-110.0,0.672,0.100,0.600,false,131688
1069,1,50.0,0.0,-5.990,-110.0,0.672,0.100,0.600,false,131795
1070,1,50.0,0.0,-5.990,-110.0,0.672,0.100,0.600,false,131966
1071,1,50.0,0.0,-5.990,-116.3,0.700,0.100,0.600,false,132286
1072,1,50.0,0.0,-5.990,-102.3,0.638,0.100,0.600,false,132509
1073,1,50.0,0.0,-5.990,-111.2,0.677,0.100,0.600,false,132583
1074,1,50.0,0.0,-5.990,-165.7,0.920,0.100,0.600,false,132698
1075,1,50.0,0.0,-5.990,-117.1,0.704,0.100,0.600,false,132807
1076,1,50.0,0.0,-5.990,-117.1,0.704,0.100,0.600,false,132916
1077,1,50.0,-0.0,-5.990,-117.1,0.704,0.100,0.600,false,133027
1078,1,50.0,0.0,-5.990,-117.1,0.704,0.100,0.600,false,133153
1079,1,50.0,0.0,-5.990,-117.1,0.704,0.100,0.600,false,133260
1080,1,50.0,-0.0,-5.990,-117.1,0.704,0.100,0.600,false,133367
1081,1,50.0,-0.0,-5.990,-117.1,0.704,0.100,0.600,false,133479
1082,1,50.0,0.0,-5.990,-117.1,0.704,0.100,0.600,false,133596
1083,1,50.0,0.0,-5.990,-117.1,0.704,0.100,0.600,false,133719
1084,1,50.0,-0.0,-5.990,-117.1,0.704,0.100,0.600,false,133828
1085,1,50.0,-0.0,-5.990,-117.1,0.704,0.100,0.600,false,133931
1086,1,50.0,-0.0,-5.990,-117.1,0.704,1.000,0.000,false,134045
1087,1,50.0,0.0,-5.990,36.4,0.021,0.100,0.600,true,134176
1088,1,50.0,0.0,-5.980,43.8,-0.012,0.100,0.600,true,134278
1089,1,50.0,-0.0,-5.980,76.0,-0.155,0.100,0.600,true,134388
1090,1,50.0,-0.0,-5.980,166.3,-0.556,0.100,0.600,true,134533
1091,1,50.0,0.0,-5.980,176.3,-0.601,0.100,0.600,true,134699
1092,1,50.0,-0.0,-5.980,-129.7,0.759,0.100,0.600,true,134798
1093,1,50.0,-0.0,-5.980,-161.3,0.900,0.100,0.600,true,134912
1094,1,50.0,0.0,-5.980,136.6,-0.424,0.100,0.600,true,135014
1095,1,50.0,-0.0,-5.980,145.1,-0.462,0.100,0.600,true,135122
1096,1,50.0,-0.0,-5.980,-155.3,0.873,0.100,0.600,true,135233
1097,1,50.0,-0.0,-5.980,-175.7,0.964,0.100,0.600,true,135343
1098,1,50.0,0.0,-5.980,-179.2,0.979,0.100,0.600,true,135458
1099,1,50.0,0.0,-5.980,-112.3,0.682,0.100,0.600,true,135599
1100,1,50.0,0.0,-5.980,-112.6,0.683,0.100,0.600,true,135715
1101,1,50.0,-0.0,-5.980,-124.0,0.734,0.100,0.600,true,135823
1102,1,50.0,0.0,-5.980,-113.2,0.686,0.100,0.600,true,135937
1103,1,50.0,0.0,-5.980,-104.2,0.646,0.100,0.600,false,136039
1104,1,50.0,0.0,-5.980,-114.3,0.691,0.100,0.600,false,136153
1105,1,50.0,0.0,-5.980,-117.3,0.704,0.100,0.600,false,136266
1106,1,50.0,0.0,-5.980,-115.0,0.694,0.100,0.600,false,136381
1107,1,50.0,0.0,-5.980,-128.4,0.754,0.100,0.600,false,136486
1108,1,50.0,0.0,-5.980,-114.9,0.694,0.100,0.600,false,136596
1109,1,50.0,0.0,-5.980,-114.8,0.693,0.100,0.600,false,136705
1110,1,50.0,0.0,-5.980,-114.7,0.693,0.100,0.600,false,136813
1111,1,50.0,0.0,-5.980,-165.7,0.919,0.100,0.600,false,136961
1112,1,50.0,-0.0,-5.980,-115.0,0.694,0.100,0.600,false,137063
1113,1,50.0,-0.0,-5.980,-115.0,0.694,0.100,0.600,false,137175
1114,1,50.0,-0.0,-5.980,-115.0,0.694,0.100,0.600,false,137283
1115,1,50.0,-0.0,-5.980,-115.0,0.694,0.100,0.600,false,137394
1116,1,50.0,-0.0,-5.980,-115.0,0.694,0.100,0.600,false,137506
1117,1,50.0,-0.0,-5.980,-115.0,0.694,0.100,0.600,false,137736
1118,1,50.0,-0.0,-5.980,-115.0,0.694,0.100,0.600,false,138139
