tick,lap,progress,speed,to_middle,moving_angle,steering,throttle,brake,collided,obs_count,obs_nearest_dist,target_speed,stuck_ticks,reverse_ticks,elapsed_ms
260,1,13.2,39.2,-10.140,56.9,0.436,1.000,0.000,false,0,-1.0,116.4,0,0,37464
261,1,13.2,40.5,-9.190,60.9,0.382,1.000,0.000,false,0,-1.0,116.4,0,0,37566
262,1,13.2,41.9,-8.040,63.2,0.323,1.000,0.000,false,0,-1.0,116.4,0,0,37676
263,1,13.2,43.7,-6.810,66.4,0.259,1.000,0.000,false,0,-1.0,116.4,0,0,37788
264,1,13.2,45.3,-5.690,68.2,0.199,1.000,0.000,false,0,-1.0,116.4,0,0,37892
265,1,13.2,47.1,-4.330,70.4,0.132,1.000,0.000,false,0,-1.0,116.4,0,0,38028
266,1,13.2,49.2,-2.670,72.7,0.054,1.000,0.000,false,0,-1.0,116.4,0,0,38139
267,1,13.2,50.6,-1.590,74.0,-0.008,1.000,0.000,false,0,-1.0,116.4,0,0,38223
268,1,13.2,52.5,0.020,74.5,-0.083,1.000,0.000,false,0,-1.0,116.4,0,0,38332
269,1,13.2,54.3,1.630,74.7,-0.160,1.000,0.000,false,0,-1.0,116.4,0,0,38448
270,1,13.2,56.0,3.300,74.2,-0.238,1.000,0.000,false,0,-1.0,116.4,0,0,38558
271,1,13.2,57.6,4.840,73.2,-0.313,1.000,0.000,false,0,-1.0,116.4,0,0,38665
272,1,13.6,61.8,9.270,68.5,-0.469,1.000,0.000,false,0,-1.0,110.0,0,0,38956
273,1,13.6,62.4,11.070,64.0,-0.565,1.000,0.000,false,0,-1.0,110.0,0,0,39056
274,1,13.6,61.3,12.530,60.6,-0.645,1.000,0.000,false,0,-1.0,110.0,0,0,39165
275,1,13.6,54.0,16.970,51.4,-0.803,1.000,0.000,false,0,-1.0,110.0,0,0,39518
276,1,13.9,33.7,19.860,29.9,-0.915,1.000,0.000,false,0,-1.0,103.6,0,0,39988
277,1,13.9,28.3,20.070,11.3,-0.942,1.000,0.000,false,0,-1.0,103.6,0,0,40094
278,1,13.9,29.0,20.010,-1.8,-0.941,1.000,0.000,false,0,-1.0,103.6,0,0,40317
279,1,13.9,29.7,19.790,-13.4,-0.925,1.000,0.000,false,0,-1.0,103.6,0,0,40447
280,1,13.9,30.6,19.500,-20.5,-0.903,1.000,0.000,false,0,-1.0,103.6,0,0,40531
281,1,13.9,31.1,19.110,-26.6,-0.875,1.000,0.000,false,0,-1.0,103.6,0,0,40640
282,1,13.9,32.9,18.540,-33.6,-0.839,1.000,0.000,false,0,-1.0,103.6,0,0,40747
283,1,14.3,34.7,17.120,-45.5,-0.766,1.000,0.000,false,0,-1.0,101.2,0,0,40967
284,1,14.3,36.0,16.460,-54.5,-0.709,1.000,0.000,false,0,-1.0,101.2,0,0,41049
285,1,14.3,37.8,15.460,-59.6,-0.648,1.000,0.000,false,0,-1.0,101.2,0,0,41160
286,1,14.3,39.3,14.520,-64.8,-0.588,1.000,0.000,false,0,-1.0,101.2,0,0,41269
287,1,14.3,41.1,13.330,-69.5,-0.523,1.000,0.000,false,0,-1.0,101.2,0,0,41377
288,1,14.3,41.6,12.080,-74.1,-0.454,1.000,0.000,false,0,-1.0,101.2,0,0,41486
289,1,14.3,40.9,10.810,-78.3,-0.385,1.000,0.000,false,0,-1.0,101.2,0,0,41602
290,1,14.3,40.1,9.550,-82.3,-0.315,1.000,0.000,false,0,-1.0,101.2,0,0,41710
291,1,14.3,37.5,8.490,-85.4,-0.252,1.000,0.000,false,0,-1.0,101.2,0,0,41818
292,1,14.3,33.9,7.370,-87.8,-0.189,1.000,0.000,false,0,-1.0,101.2,0,0,41927
293,1,14.3,34.1,6.310,-90.6,-0.129,1.000,0.000,false,0,-1.0,101.2,0,0,42043
294,1,14.3,34.2,5.250,-92.1,-0.071,1.000,0.000,false,0,-1.0,101.2,0,0,42153
295,1,14.3,34.6,4.170,-93.2,-0.014,1.000,0.000,false,0,-1.0,101.2,0,0,42260
296,1,14.3,35.3,3.230,-93.6,0.037,1.000,0.000,false,0,-1.0,101.2,0,0,42368
297,1,14.3,35.7,2.120,-93.5,0.091,1.000,0.000,false,0,-1.0,101.2,0,0,42477
298,1,14.3,36.4,1.000,-93.0,0.145,1.000,0.000,false,0,-1.0,101.2,0,0,42588
299,1,14.3,37.5,-0.160,-92.0,0.199,1.000,0.000,false,0,-1.0,101.2,0,0,42702
300,1,14.3,38.2,-1.340,-90.7,0.254,1.000,0.000,false,0,-1.0,101.2,0,0,42808
301,1,14.3,40.0,-2.560,-88.9,0.309,1.000,0.000,false,0,-1.0,101.2,0,0,42919
302,1,14.3,40.4,-3.830,-86.8,0.366,1.000,0.000,false,0,-1.0,101.2,0,0,43029
303,1,14.3,41.8,-4.930,-84.4,0.418,1.000,0.000,false,0,-1.0,101.2,0,0,43137
304,1,14.3,43.6,-6.250,-81.8,0.474,1.000,0.000,false,0,-1.0,101.2,0,0,43250
305,1,14.3,45.2,-7.600,-78.8,0.532,1.000,0.000,false,0,-1.0,101.2,0,0,43363
306,1,14.3,46.8,-8.990,-75.2,0.591,1.000,0.000,false,0,-1.0,101.2,0,0,43468
307,1,14.3,47.4,-10.200,-71.5,0.645,1.000,0.000,false,0,-1.0,101.2,0,0,43578
308,1,14.3,47.6,-11.580,-67.4,0.702,1.000,0.000,false,0,-1.0,101.2,0,0,43687
309,1,14.3,46.4,-12.890,-62.6,0.757,1.000,0.000,false,0,-1.0,101.2,0,0,43800
310,1,14.3,42.3,-14.100,-57.3,0.808,1.000,0.000,false,0,-1.0,101.2,0,0,43918
311,1,14.3,37.2,-15.090,-51.7,0.850,1.000,0.000,false,0,-1.0,101.2,0,0,44024
312,1,14.3,32.9,-15.870,-45.1,0.882,1.000,0.000,false,0,-1.0,101.2,0,0,44131
313,1,14.3,32.6,-16.400,-37.6,0.903,1.000,0.000,false,0,-1.0,101.2,0,0,44238
314,1,14.3,23.4,-16.690,-20.7,0.903,1.000,0.000,true,0,-1.0,101.2,0,0,44350
315,1,14.3,24.7,-16.880,-14.5,0.900,1.000,0.000,false,0,-1.0,101.2,0,0,44460
316,1,14.7,25.7,-17.020,-11.0,0.903,1.000,0.000,false,0,-1.0,100.4,0,0,44574
317,1,14.7,26.8,-17.080,-4.1,0.898,1.000,0.000,false,0,-1.0,100.4,0,0,44680
318,1,14.7,27.1,-17.050,2.2,0.889,1.000,0.000,false,0,-1.0,100.4,0,0,44788
319,1,14.7,27.9,-16.920,8.6,0.873,1.000,0.000,false,0,-1.0,100.4,0,0,44900
320,1,14.7,28.7,-16.680,15.4,0.852,1.000,0.000,false,0,-1.0,100.4,0,0,45011
321,1,14.7,29.9,-16.340,22.1,0.826,1.000,0.000,false,0,-1.0,100.4,0,0,45119
322,1,14.7,31.6,-15.880,28.7,0.794,1.000,0.000,false,0,-1.0,100.4,0,0,45229
323,1,14.7,31.8,-15.390,34.4,0.760,1.000,0.000,false,0,-1.0,100.4,0,0,45337
324,1,14.7,33.6,-14.730,40.2,0.720,1.000,0.000,false,0,-1.0,100.4,0,0,45450
325,1,14.7,35.5,-13.940,46.2,0.674,1.000,0.000,false,0,-1.0,100.4,0,0,45555
326,1,14.7,37.0,-13.050,51.7,0.623,1.000,0.000,false,0,-1.0,100.4,0,0,45664
327,1,14.7,38.9,-12.180,56.6,0.571,1.000,0.000,false,0,-1.0,100.4,0,0,45770
328,1,14.7,40.7,-11.090,61.1,0.512,1.000,0.000,false,0,-1.0,100.4,0,0,45880
329,1,14.7,38.8,-9.930,65.5,0.450,1.000,0.000,false,0,-1.0,100.4,0,0,45990
330,1,14.7,39.0,-8.750,69.7,0.386,1.000,0.000,false,0,-1.0,100.4,0,0,46117
331,1,15.1,40.6,-7.550,69.5,0.329,1.000,0.000,false,0,-1.0,101.2,0,0,46226
332,1,15.1,42.5,-6.310,72.9,0.268,1.000,0.000,false,0,-1.0,101.2,0,0,46338
333,1,15.1,44.3,-5.010,74.8,0.203,1.000,0.000,false,0,-1.0,101.2,0,0,46448
334,1,15.1,46.0,-3.710,77.4,0.137,1.000,0.000,false,0,-1.0,101.2,0,0,46554
335,1,15.1,47.7,-2.420,79.1,0.070,1.000,0.000,false,0,-1.0,101.2,0,0,46664
336,1,15.1,49.5,-0.880,80.3,-0.003,1.000,0.000,false,0,-1.0,101.2,0,0,46775
337,1,15.1,51.3,0.670,81.0,-0.078,1.000,0.000,false,0,-1.0,101.2,0,0,46882
338,1,15.1,52.8,2.060,81.2,-0.149,1.000,0.000,false,0,-1.0,101.2,0,0,46989
339,1,15.1,54.6,3.710,80.7,-0.226,1.000,0.000,false,0,-1.0,101.2,0,0,47098
340,1,15.1,56.3,5.420,79.7,-0.305,1.000,0.000,false,0,-1.0,101.2,0,0,47208
341,1,15.1,57.6,6.910,78.2,-0.377,1.000,0.000,false,0,-1.0,101.2,0,0,47316
342,1,15.1,59.3,8.690,76.2,-0.457,1.000,0.000,false,0,-1.0,101.2,0,0,47422
343,1,15.1,60.7,10.520,73.3,-0.538,1.000,0.000,false,0,-1.0,101.2,0,0,47532
344,1,15.1,60.8,12.310,69.7,-0.618,1.000,0.000,false,0,-1.0,101.2,0,0,47645
345,1,15.1,59.0,14.390,65.2,-0.706,1.000,0.000,false,0,-1.0,101.2,0,0,47784
346,1,15.1,57.5,15.830,60.0,-0.775,1.000,0.000,false,0,-1.0,101.2,0,0,47897
347,1,15.1,52.7,17.870,53.1,-0.857,1.000,0.000,false,0,-1.0,101.2,0,0,48053
348,1,15.1,48.4,18.880,46.1,-0.908,1.000,0.000,false,0,-1.0,101.2,0,0,48157
349,1,15.5,42.5,19.820,33.8,-0.942,1.000,0.000,false,0,-1.0,104.4,0,0,48285
350,1,15.5,38.1,20.320,26.6,-0.961,1.000,0.000,false,0,-1.0,104.4,0,0,48378
351,1,15.5,33.7,20.690,19.3,-0.972,1.000,0.000,false,0,-1.0,104.4,0,0,48489
352,1,15.5,33.1,20.880,10.5,-0.972,1.000,0.000,false,0,-1.0,104.4,0,0,48597
353,1,15.5,33.3,20.930,2.6,-0.965,1.000,0.000,false,0,-1.0,104.4,0,0,48706
354,1,15.5,33.7,20.840,-4.6,-0.951,1.000,0.000,false,0,-1.0,104.4,0,0,48814
355,1,15.9,33.4,20.650,-22.0,-0.929,1.000,0.000,false,0,-1.0,110.8,0,0,48924
356,1,15.9,34.5,20.210,-29.2,-0.897,1.000,0.000,false,0,-1.0,110.8,0,0,49034
357,1,15.9,34.8,19.560,-36.0,-0.858,1.000,0.000,false,0,-1.0,110.8,0,0,49142
358,1,15.9,36.0,18.810,-43.2,-0.812,1.000,0.000,false,0,-1.0,110.8,0,0,49250
359,1,15.9,37.0,17.920,-50.1,-0.759,1.000,0.000,false,0,-1.0,110.8,0,0,49361
360,1,15.9,37.8,16.950,-56.4,-0.703,1.000,0.000,false,0,-1.0,110.8,0,0,49471
361,1,15.9,39.3,16.040,-62.1,-0.646,1.000,0.000,false,0,-1.0,110.8,0,0,49581
362,1,15.9,41.0,14.880,-67.3,-0.583,1.000,0.000,false,0,-1.0,110.8,0,0,49695
363,1,15.9,41.8,13.630,-72.4,-0.515,1.000,0.000,false,0,-1.0,110.8,0,0,49807
364,1,15.9,39.6,10.950,-79.6,-0.400,1.000,0.000,false,0,-1.0,110.8,0,0,50041
365,1,15.9,37.4,9.890,-86.4,-0.322,1.000,0.000,false,0,-1.0,110.8,0,0,50147
366,1,15.9,37.7,8.700,-90.1,-0.247,1.000,0.000,false,0,-1.0,110.8,0,0,50253
367,1,15.9,37.9,7.510,-92.8,-0.177,1.000,0.000,false,0,-1.0,110.8,0,0,50366
368,1,15.9,37.7,6.340,-94.6,-0.110,1.000,0.000,false,0,-1.0,110.8,0,0,50476
369,1,15.9,38.1,5.160,-96.1,-0.046,1.000,0.000,false,0,-1.0,110.8,0,0,50586
370,1,15.9,38.6,4.140,-97.0,0.011,1.000,0.000,false,0,-1.0,110.8,0,0,50693
371,1,15.9,38.8,2.930,-97.5,0.072,1.000,0.000,false,0,-1.0,110.8,0,0,50805
372,1,15.9,39.9,1.720,-97.3,0.131,1.000,0.000,false,0,-1.0,110.8,0,0,50916
373,1,15.9,40.3,0.460,-96.6,0.192,1.000,0.000,false,0,-1.0,110.8,0,0,51024
374,1,15.9,41.8,-0.810,-95.5,0.252,1.000,0.000,false,0,-1.0,110.8,0,0,51137
375,1,15.9,43.1,-1.950,-94.0,0.307,1.000,0.000,false,0,-1.0,110.8,0,0,51244
376,1,15.9,43.6,-3.300,-92.3,0.367,1.000,0.000,false,0,-1.0,110.8,0,0,51354
377,1,15.9,45.3,-4.690,-90.0,0.429,1.000,0.000,false,0,-1.0,110.8,0,0,51466
378,1,15.9,46.9,-6.130,-87.2,0.492,1.000,0.000,false,0,-1.0,110.8,0,0,51577
379,1,15.9,48.1,-7.600,-84.1,0.556,1.000,0.000,false,0,-1.0,110.8,0,0,51683
380,1,15.9,49.1,-8.890,-80.6,0.615,1.000,0.000,false,0,-1.0,110.8,0,0,51790
381,1,15.9,49.8,-10.400,-76.8,0.678,1.000,0.000,false,0,-1.0,110.8,0,0,51901
382,1,15.9,49.9,-11.900,-72.1,0.741,1.000,0.000,false,0,-1.0,110.8,0,0,52015
383,1,15.9,48.5,-13.320,-67.0,0.801,1.000,0.000,false,0,-1.0,110.8,0,0,52123
384,1,15.9,45.1,-14.440,-61.8,0.851,1.000,0.000,false,0,-1.0,110.8,0,0,52233
385,1,15.9,40.1,-15.570,-56.4,0.898,1.000,0.000,false,0,-1.0,110.8,0,0,52341
386,1,15.9,35.0,-16.490,-49.8,0.936,1.000,0.000,false,0,-1.0,110.8,0,0,52447
387,1,15.9,30.5,-17.180,-42.2,0.963,1.000,0.000,false,0,-1.0,110.8,0,0,52578
388,1,16.3,30.0,-17.890,-42.7,0.985,1.000,0.000,false,0,-1.0,118.0,0,0,52681
389,1,16.3,18.6,-18.100,-18.3,0.975,1.000,0.000,true,0,-1.0,118.0,0,0,52795
390,1,16.3,20.5,-18.280,-17.0,0.971,1.000,0.000,false,0,-1.0,118.0,0,0,52898
391,1,16.3,21.8,-18.400,-12.2,0.967,1.000,0.000,false,0,-1.0,118.0,0,0,53007
392,1,16.3,22.1,-18.480,-6.3,0.959,1.000,0.000,false,0,-1.0,118.0,0,0,53120
393,1,16.3,23.6,-18.470,0.6,0.948,1.000,0.000,false,0,-1.0,118.0,0,0,53233
394,1,16.3,24.3,-18.370,7.4,0.932,1.000,0.000,false,0,-1.0,118.0,0,0,53344
395,1,16.3,25.8,-18.180,14.1,0.912,1.000,0.000,false,0,-1.0,118.0,0,0,53450
396,1,16.3,27.6,-17.880,20.9,0.887,1.000,0.000,false,0,-1.0,118.0,0,0,53560
397,1,16.3,28.0,-17.540,26.9,0.859,1.000,0.000,false,0,-1.0,118.0,0,0,53669
398,1,16.3,29.8,-17.040,33.2,0.826,1.000,0.000,false,0,-1.0,118.0,0,0,53779
399,1,16.3,31.8,-16.400,39.7,0.786,1.000,0.000,false,0,-1.0,118.0,0,0,53889
400,1,16.3,34.9,-15.100,48.0,0.722,1.000,0.000,false,0,-1.0,118.0,0,0,54088
401,1,16.3,36.9,-14.090,56.3,0.660,1.000,0.000,false,0,-1.0,118.0,0,0,54201
402,1,16.7,44.3,-7.520,68.8,0.419,1.000,0.000,false,0,-1.0,121.2,0,0,54826
403,1,16.7,45.5,-6.650,83.0,0.306,1.000,0.000,false,0,-1.0,121.2,0,0,54896
404,1,16.7,47.3,-5.180,85.2,0.202,1.000,0.000,false,0,-1.0,121.2,0,0,55007
405,1,16.7,48.9,-3.820,88.3,0.111,1.000,0.000,false,0,-1.0,121.2,0,0,55114
406,1,16.7,51.7,-1.480,91.2,-0.002,1.000,0.000,false,0,-1.0,121.2,0,0,55289
407,1,16.7,52.5,-0.690,92.9,-0.070,1.000,0.000,false,0,-1.0,121.2,0,0,55335
408,1,16.7,54.3,1.020,93.2,-0.154,1.000,0.000,false,0,-1.0,121.2,0,0,55451
409,1,16.7,55.9,2.500,93.2,-0.231,1.000,0.000,false,0,-1.0,121.2,0,0,55550
410,1,16.3,57.6,4.310,97.6,-0.315,1.000,0.000,false,0,-1.0,118.0,0,0,55666
411,1,16.3,59.3,6.150,96.0,-0.401,1.000,0.000,false,0,-1.0,118.0,0,0,55776
412,1,16.3,60.8,8.030,93.7,-0.487,1.000,0.000,false,0,-1.0,118.0,0,0,55886
413,1,16.3,62.3,9.970,90.7,-0.574,1.000,0.000,false,0,-1.0,118.0,0,0,55993
414,1,16.7,62.5,11.660,82.0,-0.654,1.000,0.000,false,0,-1.0,121.2,0,0,56101
415,1,16.7,60.5,14.100,77.3,-0.753,1.000,0.000,false,0,-1.0,121.2,0,0,56253
416,1,16.7,59.1,15.550,72.1,-0.825,1.000,0.000,false,0,-1.0,121.2,0,0,56336
417,1,16.7,57.4,16.990,67.1,-0.892,1.000,0.000,false,0,-1.0,121.2,0,0,56438
418,1,16.7,54.2,18.610,60.8,-0.960,1.000,0.000,false,0,-1.0,121.2,0,0,56550
419,1,16.7,49.0,19.930,53.9,-1.000,1.000,0.000,false,0,-1.0,121.2,0,0,56660
420,1,16.7,44.4,20.890,47.3,-1.000,1.000,0.000,false,0,-1.0,121.2,0,0,56768
421,1,16.7,34.8,22.310,36.7,-1.000,1.000,0.000,false,0,-1.0,121.2,0,0,57054
422,1,16.7,27.3,22.880,22.1,-1.000,1.000,0.000,false,0,-1.0,121.2,0,0,57304
423,1,17.0,28.2,23.010,2.1,-1.000,1.000,0.000,false,0,-1.0,122.8,0,0,57371
424,1,17.0,28.2,22.860,-9.6,-1.000,1.000,0.000,false,0,-1.0,122.8,0,0,57481
425,1,17.0,29.7,22.580,-17.6,-1.000,1.000,0.000,false,0,-1.0,122.8,0,0,57606
426,1,17.0,29.8,22.180,-25.4,-0.998,1.000,0.000,false,0,-1.0,122.8,0,0,57708
427,1,17.0,31.2,21.740,-32.8,-0.981,1.000,0.000,false,0,-1.0,122.8,0,0,57816
428,1,17.0,32.3,21.090,-40.0,-0.950,1.000,0.000,false,0,-1.0,122.8,0,0,57930
429,1,17.0,33.1,20.330,-47.5,-0.909,1.000,0.000,false,0,-1.0,122.8,0,0,58034
430,1,17.0,34.8,19.450,-55.1,-0.859,1.000,0.000,false,0,-1.0,122.8,0,0,58145
431,1,17.0,36.3,18.610,-61.7,-0.807,1.000,0.000,false,0,-1.0,122.8,0,0,58252
432,1,17.0,38.0,17.530,-67.8,-0.747,1.000,0.000,false,0,-1.0,122.8,0,0,58365
433,1,17.0,39.7,16.360,-74.1,-0.681,1.000,0.000,false,0,-1.0,122.8,0,0,58476
434,1,17.0,40.9,15.120,-79.9,-0.612,1.000,0.000,false,0,-1.0,122.8,0,0,58582
435,1,17.0,40.6,13.840,-85.3,-0.540,1.000,0.000,false,0,-1.0,122.8,0,0,58690
436,1,17.0,39.9,12.750,-90.0,-0.474,1.000,0.000,false,0,-1.0,122.8,0,0,58805
437,1,17.0,39.9,12.750,-90.0,-0.446,1.000,0.000,false,0,-1.0,122.8,0,0,58912
438,1,17.0,39.9,12.750,-90.0,-0.429,1.000,0.000,false,0,-1.0,122.8,0,0,59037
