tick,lap,progress,speed,to_middle,moving_angle,steering,throttle,brake,collided,elapsed_ms
725,1,55.0,0.0,-11.270,80.6,0.042,1.000,0.000,true,87184
726,1,55.0,0.0,-11.270,85.6,0.020,1.000,0.000,true,87288
727,1,55.0,0.0,-11.260,80.5,0.042,1.000,0.000,true,87396
728,1,55.0,0.0,-11.260,79.4,0.047,1.000,0.000,true,87507
729,1,55.0,0.0,-11.260,79.8,0.045,1.000,0.000,true,87618
730,1,55.0,0.0,-11.260,79.9,0.045,1.000,0.000,true,87730
731,1,55.0,0.0,-11.260,80.3,0.043,1.000,0.000,true,87838
732,1,55.0,0.0,-11.260,80.0,0.044,1.000,0.000,true,87946
733,1,55.0,0.0,-11.260,80.9,0.040,1.000,0.000,true,88058
734,1,55.0,0.0,-11.250,80.0,0.044,1.000,0.000,true,88166
735,1,55.0,0.0,-11.250,80.3,0.043,1.000,0.000,true,88280
736,1,55.0,0.0,-11.250,80.0,0.044,1.000,0.000,true,88388
737,1,55.0,0.0,-11.250,80.5,0.042,1.000,0.000,true,88506
738,1,55.0,0.0,-11.250,80.6,0.041,1.000,0.000,true,88611
739,1,55.0,0.0,-11.250,79.9,0.045,1.000,0.000,true,88718
740,1,55.0,0.0,-11.250,80.5,0.042,1.000,0.000,true,88830
741,1,55.0,-0.0,-11.250,81.2,0.039,1.000,0.000,true,88941
742,1,55.0,-0.0,-11.250,87.0,0.013,1.000,0.000,true,89051
743,1,55.0,-0.0,-11.240,86.2,0.016,1.000,0.000,true,89161
744,1,55.0,0.0,-11.240,88.7,0.005,1.000,0.000,true,89272
745,1,55.0,0.0,-11.240,85.8,0.018,1.000,0.000,true,89384
746,1,55.0,0.0,-11.240,77.0,0.057,1.000,0.000,true,89492
747,1,55.0,0.0,-11.240,77.2,0.056,1.000,0.000,true,89601
748,1,55.0,0.0,-11.240,78.3,0.051,1.000,0.000,true,89717
749,1,55.0,0.0,-11.240,78.5,0.050,1.000,0.000,true,89830
750,1,55.0,-0.0,-11.240,83.4,0.029,1.000,0.000,true,89939
751,1,55.0,0.0,-11.240,83.0,0.030,1.000,0.000,true,90048
752,1,55.0,0.0,-11.240,78.3,0.051,1.000,0.000,true,90163
753,1,55.0,0.0,-11.240,96.2,-0.028,1.000,0.000,true,90269
754,1,55.0,0.0,-11.230,77.3,0.055,1.000,0.000,true,90378
755,1,55.0,0.0,-11.230,77.9,0.053,1.000,0.000,true,90491
756,1,55.0,-0.0,-11.230,79.2,0.047,1.000,0.000,true,90604
757,1,55.0,0.0,-11.230,84.8,0.022,1.000,0.000,true,90710
758,1,55.0,0.0,-11.230,77.8,0.053,1.000,0.000,true,90822
759,1,55.0,0.0,-11.230,77.9,0.053,1.000,0.000,true,90931
760,1,55.0,0.0,-11.230,78.9,0.048,1.000,0.000,true,91041
761,1,55.0,0.0,-11.230,79.3,0.047,1.000,0.000,true,91153
762,1,55.0,0.0,-11.220,79.3,0.046,1.000,0.000,true,91267
763,1,55.0,0.0,-11.220,79.2,0.047,1.000,0.000,true,91379
764,1,55.0,0.0,-11.220,79.3,0.046,1.000,0.000,true,91486
765,1,55.0,0.3,-11.220,80.2,0.042,1.000,0.000,true,91594
766,1,55.0,0.0,-11.220,78.8,0.048,1.000,0.000,true,91703
767,1,55.0,0.0,-11.220,79.2,0.047,1.000,0.000,true,91815
768,1,55.0,0.0,-11.220,79.9,0.044,1.000,0.000,true,91927
769,1,55.0,0.0,-11.220,79.6,0.045,1.000,0.000,true,92039
770,1,55.0,0.0,-11.210,79.3,0.046,1.000,0.000,true,92144
771,1,55.0,0.0,-11.210,79.3,0.046,1.000,0.000,true,92252
772,1,55.0,0.0,-11.210,79.2,0.046,1.000,0.000,true,92364
773,1,55.0,0.0,-11.210,78.8,0.048,1.000,0.000,true,92476
774,1,55.0,0.0,-11.210,79.2,0.046,1.000,0.000,true,92580
775,1,55.0,0.0,-11.210,79.4,0.045,1.000,0.000,true,92690
776,1,55.0,0.0,-11.210,79.3,0.046,1.000,0.000,true,92800
777,1,55.0,0.0,-11.200,79.6,0.044,1.000,0.000,true,92908
778,1,55.0,0.0,-11.200,79.2,0.046,1.000,0.000,true,93018
779,1,55.0,0.0,-11.200,79.2,0.046,1.000,0.000,true,93129
780,1,55.0,0.0,-11.200,78.7,0.048,1.000,0.000,true,93239
781,1,55.0,0.0,-11.200,78.7,0.048,1.000,0.000,true,93349
782,1,55.0,0.0,-11.200,79.2,0.046,1.000,0.000,true,93459
783,1,55.0,0.0,-11.200,79.2,0.046,1.000,0.000,true,93567
784,1,55.0,0.0,-11.200,78.8,0.048,1.000,0.000,true,93677
785,1,55.0,0.0,-11.190,78.7,0.048,1.000,0.000,true,93785
786,1,55.0,0.0,-11.190,79.2,0.046,1.000,0.000,true,93895
787,1,55.0,0.0,-11.190,78.6,0.048,1.000,0.000,true,94008
788,1,55.0,0.0,-11.190,78.7,0.048,1.000,0.000,true,94117
789,1,55.0,0.0,-11.190,79.1,0.046,1.000,0.000,true,94229
790,1,55.0,0.0,-11.190,78.6,0.048,1.000,0.000,true,94340
791,1,55.0,0.0,-11.190,78.7,0.048,1.000,0.000,true,94448
792,1,55.0,0.0,-11.180,78.7,0.048,1.000,0.000,true,94558
793,1,55.0,0.0,-11.180,78.6,0.048,1.000,0.000,true,94670
794,1,55.0,0.0,-11.180,78.6,0.048,1.000,0.000,true,94776
795,1,55.0,0.0,-11.180,79.2,0.045,1.000,0.000,true,94887
796,1,55.0,0.3,-11.180,78.1,0.050,1.000,0.000,true,94997
797,1,55.0,0.0,-11.180,78.7,0.048,1.000,0.000,true,95107
798,1,55.0,0.0,-11.180,83.4,0.027,1.000,0.000,true,95220
799,1,55.0,0.0,-11.180,77.8,0.052,1.000,0.000,true,95331
800,1,55.0,0.0,-11.170,77.2,0.054,1.000,0.000,true,95438
801,1,55.0,0.0,-11.170,78.4,0.049,1.000,0.000,true,95548
802,1,55.0,0.0,-11.170,77.9,0.051,1.000,0.000,true,95659
803,1,55.0,0.0,-11.170,78.6,0.048,1.000,0.000,true,95767
804,1,55.0,0.0,-11.170,78.0,0.050,1.000,0.000,true,95878
805,1,55.0,0.0,-11.170,78.5,0.048,1.000,0.000,true,95987
806,1,55.0,0.0,-11.170,78.0,0.050,1.000,0.000,true,96097
807,1,55.0,0.0,-11.170,78.0,0.050,1.000,0.000,true,96207
808,1,55.0,0.0,-11.160,78.5,0.048,1.000,0.000,true,96318
809,1,55.0,0.0,-11.160,77.9,0.050,1.000,0.000,true,96428
810,1,55.0,0.0,-11.160,77.9,0.050,1.000,0.000,true,96538
811,1,55.0,0.0,-11.160,78.0,0.050,1.000,0.000,true,96655
812,1,55.0,0.0,-11.160,77.9,0.050,1.000,0.000,true,96760
813,1,55.0,0.3,-11.160,86.9,0.010,1.000,0.000,true,96870
814,1,55.0,0.0,-11.160,96.5,-0.032,1.000,0.000,true,96981
815,1,55.0,-0.0,-11.160,90.7,-0.006,1.000,0.000,true,97091
816,1,55.0,-0.0,-11.160,82.1,0.032,1.000,0.000,true,97204
817,1,55.0,0.0,-11.160,75.7,0.060,1.000,0.000,true,97317
818,1,55.0,0.0,-11.150,74.7,0.064,1.000,0.000,true,97421
819,1,55.0,0.0,-11.150,76.0,0.059,1.000,0.000,true,97530
820,1,55.0,0.0,-11.150,76.5,0.056,1.000,0.000,true,97640
821,1,55.0,0.0,-11.150,76.6,0.056,1.000,0.000,true,97750
822,1,55.0,0.0,-11.150,142.4,-0.237,1.000,0.000,true,97859
823,1,55.0,0.0,-11.150,73.6,0.069,1.000,0.000,true,97969
824,1,55.0,-0.0,-11.150,75.7,0.060,1.000,0.000,true,98078
825,1,55.0,0.0,-11.150,81.6,0.034,1.000,0.000,true,98188
826,1,55.0,0.0,-11.150,76.1,0.058,1.000,0.000,true,98297
827,1,55.0,0.0,-11.150,76.5,0.056,1.000,0.000,true,98408
828,1,55.0,0.0,-11.150,82.0,0.032,1.000,0.000,true,98519
829,1,55.0,0.0,-11.140,77.0,0.054,1.000,0.000,true,98628
830,1,55.0,0.0,-11.140,76.6,0.056,1.000,0.000,true,98738
831,1,55.0,0.0,-11.140,76.5,0.056,1.000,0.000,true,98850
832,1,55.0,0.0,-11.140,77.2,0.053,1.000,0.000,true,98963
833,1,55.0,0.0,-11.140,77.2,0.053,1.000,0.000,true,99075
834,1,55.0,0.0,-11.140,76.5,0.056,1.000,0.000,true,99188
835,1,55.0,0.0,-11.140,77.8,0.050,1.000,0.000,true,99300
836,1,55.0,0.0,-11.130,77.3,0.052,1.000,0.000,true,99409
837,1,55.0,0.0,-11.130,77.9,0.050,1.000,0.000,true,99519
838,1,55.0,0.0,-11.130,76.6,0.055,1.000,0.000,true,99630
839,1,55.0,0.0,-11.130,77.8,0.050,1.000,0.000,true,99738
840,1,55.0,0.0,-11.130,77.3,0.052,1.000,0.000,true,99852
841,1,55.0,0.0,-11.130,77.9,0.050,1.000,0.000,true,99962
842,1,55.0,0.0,-11.130,76.7,0.055,1.000,0.000,true,100069
843,1,55.0,0.0,-11.120,78.0,0.049,1.000,0.000,true,100719
844,1,55.0,0.0,-11.120,72.6,0.073,1.000,0.000,true,100832
845,1,55.0,0.0,-11.120,82.9,0.027,1.000,0.000,true,100938
846,1,55.0,0.0,-11.120,74.4,0.065,1.000,0.000,true,101047
847,1,55.0,0.0,-11.110,74.6,0.064,1.000,0.000,true,101167
848,1,55.0,0.0,-11.110,83.0,0.026,1.000,0.000,true,101269
849,1,55.0,0.0,-11.110,73.9,0.067,1.000,0.000,true,101381
850,1,55.0,0.0,-11.110,77.6,0.050,1.000,0.000,true,101489
851,1,55.0,0.0,-11.110,76.7,0.054,1.000,0.000,true,101601
852,1,55.0,0.0,-11.110,76.3,0.056,1.000,0.000,true,101709
853,1,55.0,0.0,-11.110,77.2,0.052,1.000,0.000,true,101820
854,1,55.0,0.0,-11.110,77.8,0.049,1.000,0.000,true,101930
855,1,55.0,0.0,-11.100,76.7,0.054,1.000,0.000,true,102045
856,1,55.0,0.0,-11.100,76.6,0.054,1.000,0.000,true,102156
857,1,55.0,0.0,-11.100,76.6,0.054,1.000,0.000,true,102262
858,1,55.0,0.0,-11.100,77.1,0.052,1.000,0.000,true,102371
859,1,55.0,0.0,-11.100,76.4,0.055,1.000,0.000,true,102483
860,1,55.0,0.0,-11.100,76.7,0.054,1.000,0.000,true,102593
861,1,55.0,0.0,-11.100,76.0,0.057,1.000,0.000,true,102706
862,1,55.0,0.0,-11.090,77.2,0.051,1.000,0.000,true,102811
863,1,55.0,0.0,-11.090,76.5,0.054,1.000,0.000,true,102921
864,1,55.0,0.0,-11.090,76.5,0.054,1.000,0.000,true,103030
865,1,55.0,0.0,-11.090,77.2,0.051,1.000,0.000,true,103143
866,1,55.0,0.0,-11.090,75.5,0.059,1.000,0.000,true,103254
867,1,55.0,0.0,-11.090,77.1,0.052,1.000,0.000,true,103366
868,1,55.0,0.0,-11.090,76.7,0.054,1.000,0.000,true,103481
869,1,55.0,0.0,-11.090,76.6,0.054,1.000,0.000,true,103585
870,1,55.0,0.0,-11.080,75.7,0.058,1.000,0.000,true,103694
871,1,55.0,-0.0,-11.080,76.4,0.055,1.000,0.000,true,103802
872,1,55.0,0.0,-11.080,80.1,0.038,1.000,0.000,true,103916
873,1,55.0,0.0,-11.080,75.7,0.058,1.000,0.000,true,104024
874,1,55.0,0.0,-11.080,75.3,0.059,1.000,0.000,true,104140
875,1,55.0,0.0,-11.080,76.4,0.055,1.000,0.000,true,104249
876,1,55.0,0.0,-11.080,75.4,0.059,1.000,0.000,true,104356
877,1,55.0,0.0,-11.080,76.3,0.055,1.000,0.000,true,104467
878,1,55.0,0.0,-11.070,75.7,0.057,1.000,0.000,true,104579
879,1,55.0,0.0,-11.070,76.6,0.053,1.000,0.000,true,104691
880,1,55.0,0.0,-11.070,76.0,0.056,1.000,0.000,true,104804
881,1,55.0,0.0,-11.070,76.0,0.056,1.000,0.000,true,104911
882,1,55.0,0.3,-11.070,75.7,0.057,1.000,0.000,true,105018
883,1,55.0,0.0,-11.070,75.7,0.057,1.000,0.000,true,105131
884,1,55.0,0.0,-11.070,80.2,0.037,1.000,0.000,true,105243
885,1,55.0,0.0,-11.060,71.4,0.076,1.000,0.000,true,105354
886,1,55.0,0.0,-11.060,76.1,0.055,1.000,0.000,true,105465
887,1,55.0,0.0,-11.060,83.9,0.021,1.000,0.000,true,105578
888,1,55.0,0.0,-11.060,89.8,-0.006,1.000,0.000,true,105691
889,1,55.0,0.0,-11.060,88.4,0.001,1.000,0.000,true,105804
890,1,55.0,0.0,-11.060,85.2,0.015,1.000,0.000,true,105908
891,1,55.0,0.0,-11.060,72.5,0.071,1.000,0.000,true,106017
892,1,55.0,0.0,-11.060,73.4,0.067,1.000,0.000,true,106128
893,1,55.0,0.0,-11.060,73.4,0.067,1.000,0.000,true,106240
894,1,55.0,0.0,-11.060,74.9,0.061,1.000,0.000,true,106353
895,1,55.0,-0.0,-11.060,75.4,0.058,1.000,0.000,true,106459
896,1,55.0,0.0,-11.060,85.4,0.014,1.000,0.000,true,106568
897,1,55.0,0.0,-11.050,74.0,0.064,1.000,0.000,true,106680
898,1,55.0,-0.0,-11.050,77.8,0.047,1.000,0.000,true,106790
899,1,55.0,0.0,-11.050,75.3,0.058,1.000,0.000,true,106902
900,1,55.0,0.0,-11.050,72.9,0.069,1.000,0.000,true,107015
901,1,55.0,0.0,-11.050,74.8,0.061,1.000,0.000,true,107120
902,1,55.0,0.0,-11.050,85.6,0.013,1.000,0.000,true,107229
903,1,55.0,0.0,-11.050,74.1,0.064,1.000,0.000,true,107339
904,1,55.0,0.0,-11.050,74.1,0.064,1.000,0.000,true,107447
905,1,55.0,0.0,-11.050,75.6,0.057,1.000,0.000,true,107559
906,1,55.0,0.0,-11.040,74.8,0.060,1.000,0.000,true,107668
907,1,55.0,0.0,-11.040,74.7,0.061,1.000,0.000,true,107780
908,1,55.0,0.0,-11.040,75.4,0.058,1.000,0.000,true,107887
909,1,55.0,0.0,-11.040,75.0,0.059,1.000,0.000,true,107999
910,1,55.0,0.0,-11.040,74.7,0.061,1.000,0.000,true,108106
911,1,55.0,0.0,-11.040,75.2,0.059,1.000,0.000,true,108218
912,1,55.0,0.0,-11.040,75.5,0.057,1.000,0.000,true,108324
913,1,55.0,0.0,-11.040,75.1,0.059,1.000,0.000,true,108438
914,1,55.0,0.0,-11.030,75.3,0.058,1.000,0.000,true,108550
915,1,55.0,0.0,-11.030,74.7,0.060,1.000,0.000,true,108662
916,1,55.0,0.0,-11.030,75.6,0.056,1.000,0.000,true,108774
917,1,55.0,0.0,-11.030,74.8,0.060,1.000,0.000,true,108880
918,1,55.0,0.0,-11.030,74.9,0.060,1.000,0.000,true,108989
919,1,55.0,0.0,-11.030,75.3,0.058,1.000,0.000,true,109100
920,1,55.0,0.0,-11.030,75.0,0.059,1.000,0.000,true,109213
921,1,55.0,0.0,-11.020,74.7,0.060,1.000,0.000,true,109323
922,1,55.0,0.0,-11.020,75.3,0.058,1.000,0.000,true,109437
923,1,55.0,0.0,-11.020,74.2,0.062,1.000,0.000,true,109542
924,1,55.0,0.0,-11.020,75.2,0.058,1.000,0.000,true,109650
925,1,55.0,0.0,-11.020,74.8,0.060,1.000,0.000,true,109761
926,1,55.0,0.0,-11.020,74.7,0.060,1.000,0.000,true,109874
927,1,55.0,0.0,-11.020,74.7,0.060,1.000,0.000,true,109987
928,1,55.0,0.0,-11.010,75.0,0.059,1.000,0.000,true,110098
929,1,55.0,0.0,-11.010,74.7,0.060,1.000,0.000,true,110205
930,1,55.0,0.0,-11.010,74.9,0.059,1.000,0.000,true,110312
931,1,55.0,0.0,-11.010,74.1,0.063,1.000,0.000,true,110420
932,1,55.0,0.0,-11.010,74.2,0.062,1.000,0.000,true,110532
933,1,55.0,0.0,-11.010,75.3,0.057,1.000,0.000,true,110649
934,1,55.0,0.0,-11.010,74.2,0.062,1.000,0.000,true,110752
935,1,55.0,0.0,-11.010,74.9,0.059,1.000,0.000,true,110866
936,1,55.0,0.0,-11.000,74.3,0.061,1.000,0.000,true,110969
937,1,55.0,0.0,-11.000,74.7,0.060,1.000,0.000,true,111078
938,1,55.0,0.0,-11.000,74.1,0.062,1.000,0.000,true,111187
939,1,55.0,0.0,-11.000,74.3,0.061,1.000,0.000,true,111299
940,1,55.0,0.0,-11.000,74.9,0.059,1.000,0.000,true,111408
941,1,55.0,0.0,-11.000,73.5,0.065,1.000,0.000,true,111519
942,1,55.0,0.0,-11.000,74.7,0.060,1.000,0.000,true,111631
943,1,55.0,0.0,-11.000,77.1,0.049,1.000,0.000,true,111743
944,1,55.0,0.0,-10.990,74.3,0.061,1.000,0.000,true,111857
945,1,55.0,0.0,-10.990,73.5,0.065,1.000,0.000,true,111970
946,1,55.0,0.0,-10.990,74.0,0.062,1.000,0.000,true,112073
947,1,55.0,0.0,-10.990,73.5,0.065,1.000,0.000,true,112189
948,1,55.0,0.0,-10.990,74.1,0.062,1.000,0.000,true,112294
949,1,55.0,0.0,-10.990,74.1,0.062,1.000,0.000,true,112406
950,1,55.0,0.0,-10.990,74.1,0.062,1.000,0.000,true,112518
951,1,55.0,0.0,-10.980,73.5,0.064,1.000,0.000,true,112622
952,1,55.0,0.0,-10.980,74.2,0.061,1.000,0.000,true,112732
953,1,55.0,0.0,-10.980,74.1,0.062,1.000,0.000,true,112842
954,1,55.0,0.0,-10.980,73.5,0.064,1.000,0.000,true,112953
955,1,55.0,0.0,-10.980,73.5,0.064,1.000,0.000,true,113060
956,1,55.0,0.0,-10.980,74.6,0.059,1.000,0.000,true,113171
957,1,55.0,0.0,-10.980,72.9,0.067,1.000,0.000,true,113281
958,1,55.0,0.0,-10.980,74.1,0.062,1.000,0.000,true,113390
959,1,55.0,0.0,-10.970,82.2,0.025,1.000,0.000,true,113502
960,1,55.0,0.0,-10.970,85.0,0.013,1.000,0.000,true,113614
961,1,55.0,0.0,-10.970,90.9,-0.013,1.000,0.000,true,113727
962,1,55.0,0.0,-10.970,78.7,0.041,1.000,0.000,true,113841
963,1,55.0,0.0,-10.970,70.5,0.077,1.000,0.000,true,113955
964,1,55.0,0.0,-10.970,71.0,0.075,1.000,0.000,true,114059
965,1,55.0,0.0,-10.970,71.9,0.071,1.000,0.000,true,114168
966,1,55.0,0.0,-10.970,77.4,0.047,1.000,0.000,true,114283
967,1,55.0,-0.0,-10.970,68.4,0.087,1.000,0.000,true,114390
968,1,55.0,0.0,-10.970,81.2,0.030,1.000,0.000,true,114500
969,1,55.0,0.0,-10.970,72.0,0.071,1.000,0.000,true,114610
970,1,55.0,-0.0,-10.970,80.1,0.035,1.000,0.000,true,114717
971,1,55.0,0.0,-10.960,73.8,0.062,1.000,0.000,true,114825
972,1,55.0,0.0,-10.960,73.8,0.062,1.000,0.000,true,114940
973,1,55.0,0.0,-10.960,69.9,0.080,1.000,0.000,true,115050
974,1,55.0,0.0,-10.950,72.7,0.067,1.000,0.000,true,115810
975,1,55.0,0.0,-10.950,75.0,0.057,1.000,0.000,true,115874
976,1,55.0,0.0,-10.950,78.2,0.042,1.000,0.000,true,115985
977,1,55.0,0.0,-10.950,73.8,0.062,1.000,0.000,true,116112
978,1,55.0,0.0,-10.950,77.1,0.047,1.000,0.000,true,116210
979,1,55.0,0.0,-10.950,69.3,0.082,1.000,0.000,true,116315
980,1,55.0,0.0,-10.950,70.9,0.075,1.000,0.000,true,116424
981,1,55.0,0.0,-10.950,71.4,0.073,1.000,0.000,true,116534
982,1,55.0,0.0,-10.950,76.0,0.052,1.000,0.000,true,116646
983,1,55.0,0.0,-10.940,75.0,0.056,1.000,0.000,true,116754
